ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,SellingStoresRatio,SalesQuantity,revenues,Category,SubCategory,Cat,SubCat,Item
grcWcmA91,2018,51,Stores,AXX,21.09,0.1588999999999999,19.0,400.71,HZlnatsW,14iCK1vp,HZln,14iC,grcWc
UvtEpOI58,2018,51,Stores,YXX,17.89,0.0769,7.0,125.23,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
UvtEpOI58,2018,51,Stores,AXX,17.89,0.1768,21.0,375.69,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
wJicCFw87,2018,51,Stores,AXX,22.38,0.0607999999999999,24.0,537.12,xF4EZaTy,AunzRwr2,xF4E,Aunz,wJicC
tRyeRGg12,2018,51,Stores,AXX,17.23,0.402,52.0,895.96,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,tRyeR
TNoPm4w52,2018,51,Stores,YXX,21.59,0.0148,9.0,194.31,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
TNoPm4w52,2018,51,Stores,AXX,21.59,0.3175,99.0,2137.41,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
xWuIFzs92,2018,51,Stores,YXX,22.14,0.0839,8.0,177.12,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
xWuIFzs92,2018,51,Stores,AXX,22.14,0.1685,40.0,885.6,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
Sp6FmlM84,2018,51,Stores,YXX,18.46,0.0575,14.0,258.44,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
Sp6FmlM84,2018,51,Stores,AXX,13.01,0.5725,133.0,1730.33,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
Xq3xDE495,2018,51,Stores,YXX,24.65,0.0535,6.0,147.9,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
Xq3xDE495,2018,51,Stores,AXX,24.65,0.1989,59.0,1454.35,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
tRyeRGg12,2018,51,Stores,YXX,19.91,0.0692,9.0,179.19,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,tRyeR
R1lZ3Mw17,2018,51,Stores,YXX,16.96,0.1155,14.0,237.44,bwPDJC3m,xdDed-iG,bwPD,xdDe,R1lZ3
Qb2HtMQ94,2018,51,Stores,YXX,14.91,0.0853,8.0,119.28,HZlnatsW,yo2ZtUyf,HZln,yo2Z,Qb2Ht
Qb2HtMQ94,2018,51,Stores,AXX,12.23,0.6716000000000001,86.0,1051.78,HZlnatsW,yo2ZtUyf,HZln,yo2Z,Qb2Ht
GfgvS-U47,2018,51,Stores,YXX,20.87,0.05,5.0,104.35,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
GfgvS-U47,2018,51,Stores,AXX,20.87,0.0941,16.0,333.92,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
j24Yqy859,2018,51,Stores,YXX,20.86,0.0294,9.0,187.74,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,j24Yq
j24Yqy859,2018,51,Stores,AXX,20.86,0.2022,29.0,604.94,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,j24Yq
jY0LIAk94,2018,51,Stores,YXX,15.05,0.1227,9.0,135.45,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
jY0LIAk94,2018,51,Stores,AXX,15.05,0.8095,99.0,1489.95,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
st4x5iI52,2018,51,Stores,YXX,25.92,0.1242,8.0,207.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,st4x5
st4x5iI52,2018,51,Stores,AXX,25.92,0.4363,96.0,2488.32,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,st4x5
te5tHWY15,2018,51,Stores,AXX,21.17,0.0322,11.0,232.87,xF4EZaTy,AunzRwr2,xF4E,Aunz,te5tH
2TeO2yY67,2018,51,Stores,AXX,23.77,0.1717,12.0,285.24,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
2TeO2yY67,2018,51,Stores,YXX,23.77,0.0109,2.0,47.54,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
Qyk4f6k79,2018,51,Stores,YXX,25.86,0.0957,5.0,129.3,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Qyk4f
Qyk4f6k79,2018,51,Stores,AXX,25.86,0.1769,35.0,905.1,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Qyk4f
8zyNido65,2018,51,Stores,YXX,22.83,0.064,4.0,91.32,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,8zyNi
8zyNido65,2018,51,Stores,AXX,21.48,0.1246,22.0,472.56,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,8zyNi
q3ykGyU23,2018,51,Stores,AXX,17.33,0.1657,15.0,259.95,H80alU8y,qE16z6jO,H80a,qE16,q3ykG
TCdh0OY88,2018,51,Stores,AXX,23.53,0.2206,48.0,1129.44,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,TCdh0
SC3SohA28,2018,51,Stores,YXX,17.52,0.0626,11.0,192.72,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,SC3So
SC3SohA28,2018,51,Stores,AXX,17.52,0.5186,95.0,1664.4,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,SC3So
-Wz4IhI48,2018,51,Stores,AXX,22.28,0.3383,61.0,1359.08,xF4EZaTy,AunzRwr2,xF4E,Aunz,-Wz4I
PLlmQh411,2018,51,Stores,YXX,29.66,0.0772,9.0,266.94,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,PLlmQ
PLlmQh411,2018,51,Stores,AXX,29.66,0.2487,66.0,1957.56,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,PLlmQ
PhF8UNg40,2018,51,Stores,YXX,18.46,0.0509,5.0,92.3,bwPDJC3m,xdDed-iG,bwPD,xdDe,PhF8U
PhF8UNg40,2018,51,Stores,AXX,18.46,0.1098,10.0,184.6,bwPDJC3m,xdDed-iG,bwPD,xdDe,PhF8U
-Wz4IhI48,2018,51,Stores,YXX,21.08,0.0548,2.0,42.16,xF4EZaTy,AunzRwr2,xF4E,Aunz,-Wz4I
bPFo3P425,2018,51,Stores,YXX,22.98,0.0908,5.0,114.9,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,bPFo3
bPFo3P425,2018,51,Stores,AXX,22.98,0.2284999999999999,39.0,896.22,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,bPFo3
0dq3H-w55,2018,51,Stores,YXX,25.29,0.011,4.0,101.16,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
0dq3H-w55,2018,51,Stores,AXX,25.29,0.0931,15.0,379.35,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
r6WqKxM62,2018,51,Stores,YXX,20.36,0.0565,8.0,162.88,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,r6WqK
r6WqKxM62,2018,51,Stores,AXX,16.68,0.4281,61.0,1017.48,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,r6WqK
T1eq7WQ60,2018,51,Stores,AXX,24.62,0.1335,36.0,886.32,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,T1eq7
xIdqOfc54,2018,51,Stores,YXX,19.65,0.0755,5.0,98.25,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
xIdqOfc54,2018,51,Stores,AXX,19.65,0.2397,49.0,962.85,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
DTA26yc55,2018,51,Stores,YXX,14.91,0.0657,6.0,89.46,xF4EZaTy,sldfL1J4,xF4E,sldf,DTA26
DTA26yc55,2018,51,Stores,AXX,19.23,0.1787,57.0,1096.11,xF4EZaTy,sldfL1J4,xF4E,sldf,DTA26
cjmpz8Y13,2018,51,Stores,YXX,25.44,0.0947,4.0,101.76,H80alU8y,qE16z6jO,H80a,qE16,cjmpz
cjmpz8Y13,2018,51,Stores,AXX,25.44,0.2541,44.0,1119.36,H80alU8y,qE16z6jO,H80a,qE16,cjmpz
Sql_L9E96,2018,51,Stores,YXX,16.35,0.1231,18.0,294.3,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Sql_L
Sql_L9E96,2018,51,Stores,AXX,16.35,0.5202,93.0,1520.55,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Sql_L
I4t3gpQ29,2018,51,Stores,YXX,13.91,0.0553,4.0,55.64,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
elEGl0E88,2018,51,Stores,YXX,18.36,0.0811,10.0,183.6,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,elEGl
elEGl0E88,2018,51,Stores,AXX,18.68,0.5275,82.0,1531.76,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,elEGl
HlvPK9g64,2018,51,Stores,YXX,14.03,0.0829,6.0,84.18,xF4EZaTy,sldfL1J4,xF4E,sldf,HlvPK
HlvPK9g64,2018,51,Stores,AXX,18.13,0.2097,32.0,580.16,xF4EZaTy,sldfL1J4,xF4E,sldf,HlvPK
I4t3gpQ29,2018,51,Stores,AXX,16.23,0.2394,32.0,519.36,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
Y6BLsSQ30,2018,51,Stores,YXX,19.85,0.0348,3.0,59.55,HZlnatsW,OzTP0IWS,HZln,OzTP,Y6BLs
Y6BLsSQ30,2018,51,Stores,AXX,19.85,0.1615,29.0,575.65,HZlnatsW,OzTP0IWS,HZln,OzTP,Y6BLs
KJmaNg475,2018,51,Stores,YXX,27.68,0.065,1.0,27.68,HZlnatsW,OzTP0IWS,HZln,OzTP,KJmaN
KJmaNg475,2018,51,Stores,AXX,18.98,0.1109,10.0,189.8,HZlnatsW,OzTP0IWS,HZln,OzTP,KJmaN
lKMCdMY54,2018,51,Stores,YXX,20.74,0.1003999999999999,16.0,331.84,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,lKMCd
lKMCdMY54,2018,51,Stores,AXX,20.74,0.4373999999999999,82.0,1700.68,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,lKMCd
nyL0HxM97,2018,51,Stores,YXX,19.76,0.0404,6.0,118.56,HZlnatsW,yo2ZtUyf,HZln,yo2Z,nyL0H
nyL0HxM97,2018,51,Stores,AXX,16.73,0.1723,32.0,535.36,HZlnatsW,yo2ZtUyf,HZln,yo2Z,nyL0H
dtYQMwk84,2018,51,Stores,YXX,22.99,0.0529,8.0,183.92,bwPDJC3m,xdDed-iG,bwPD,xdDe,dtYQM
dtYQMwk84,2018,51,Stores,AXX,22.99,0.1714,42.0,965.58,bwPDJC3m,xdDed-iG,bwPD,xdDe,dtYQM
28sj_po12,2018,51,Stores,YXX,22.08,0.069,5.0,110.4,xF4EZaTy,AunzRwr2,xF4E,Aunz,28sj_
28sj_po12,2018,51,Stores,AXX,20.28,0.0635,22.0,446.16,xF4EZaTy,AunzRwr2,xF4E,Aunz,28sj_
71RuYuI54,2018,51,Stores,YXX,20.9,0.0118,5.0,104.5,bwPDJC3m,xdDed-iG,bwPD,xdDe,71RuY
71RuYuI54,2018,51,Stores,AXX,20.9,0.172,32.0,668.8,bwPDJC3m,xdDed-iG,bwPD,xdDe,71RuY
ASB7BNc89,2018,51,Stores,YXX,18.91,0.2322,24.0,453.84,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ASB7B
21B8XZk74,2018,51,Stores,YXX,16.36,0.0717,3.0,49.08,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,21B8X
21B8XZk74,2018,51,Stores,AXX,14.68,0.2039,24.0,352.32,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,21B8X
LW3ETFg75,2018,51,Stores,YXX,21.48,0.0808,14.0,300.72,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,LW3ET
LW3ETFg75,2018,51,Stores,AXX,16.58,0.6476000000000001,172.0,2851.76,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,LW3ET
5bEtm6430,2018,51,Stores,YXX,20.94,0.0605,6.0,125.64,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
5bEtm6430,2018,51,Stores,AXX,20.94,0.3475,32.0,670.08,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
ASB7BNc89,2018,51,Stores,AXX,17.23,0.8409,181.0,3118.63,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ASB7B
4qXcqDw28,2018,51,Stores,YXX,18.43,0.1064,12.0,221.16,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,4qXcq
4qXcqDw28,2018,51,Stores,AXX,18.43,0.6491,171.0,3151.53,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,4qXcq
wB6uRQI44,2018,51,Stores,YXX,18.84,0.076,1.0,18.84,HZlnatsW,yo2ZtUyf,HZln,yo2Z,wB6uR
wB6uRQI44,2018,51,Stores,AXX,18.84,0.1346,17.0,320.28,HZlnatsW,yo2ZtUyf,HZln,yo2Z,wB6uR
OldxBNE85,2018,51,Stores,YXX,20.72,0.1855,7.0,145.04,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
OldxBNE85,2018,51,Stores,AXX,20.72,1.0374,80.0,1657.6,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
9C_KRCs69,2018,51,Stores,YXX,20.83,0.163,3.0,62.49,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
9C_KRCs69,2018,51,Stores,AXX,18.48,0.6038,20.0,369.6,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
41cRdKw26,2018,51,Stores,YXX,18.44,0.1268999999999999,8.0,147.52,xF4EZaTy,AunzRwr2,xF4E,Aunz,41cRd
41cRdKw26,2018,51,Stores,AXX,12.11,0.6466999999999999,35.0,423.85,xF4EZaTy,AunzRwr2,xF4E,Aunz,41cRd
QDTwTYo13,2018,51,Stores,AXX,20.93,0.0397,11.0,230.23,xF4EZaTy,sldfL1J4,xF4E,sldf,QDTwT
a9hB0UQ19,2018,51,Stores,AXX,19.96,0.0823,11.0,219.56,bwPDJC3m,xdDed-iG,bwPD,xdDe,a9hB0
tfmHJH868,2018,51,Stores,YXX,23.77,0.0684,5.0,118.85,H80alU8y,qE16z6jO,H80a,qE16,tfmHJ
S0XbYsU43,2018,51,Stores,AXX,22.68,0.2762,59.0,1338.12,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,S0XbY
qkyuBKM89,2018,51,Stores,YXX,17.83,0.1114,7.0,124.81,HZlnatsW,yo2ZtUyf,HZln,yo2Z,qkyuB
qkyuBKM89,2018,51,Stores,AXX,17.48,0.3379999999999999,22.0,384.56,HZlnatsW,yo2ZtUyf,HZln,yo2Z,qkyuB
P4cCzc039,2018,51,Stores,AXX,24.82,0.0303,8.0,198.56,HZlnatsW,yo2ZtUyf,HZln,yo2Z,P4cCz
52EVihM31,2018,51,Stores,YXX,22.86,0.0647,11.0,251.46,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,52EVi
52EVihM31,2018,51,Stores,AXX,22.86,0.212,91.0,2080.26,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,52EVi
tfmHJH868,2018,51,Stores,AXX,23.77,0.3155,46.0,1093.42,H80alU8y,qE16z6jO,H80a,qE16,tfmHJ
S0XbYsU43,2018,51,Stores,YXX,22.68,0.0367,3.0,68.04,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,S0XbY
hQjJxUI52,2018,51,Stores,YXX,12.8,0.1362,13.0,166.4,xF4EZaTy,sldfL1J4,xF4E,sldf,hQjJx
hQjJxUI52,2018,51,Stores,AXX,12.8,0.5272,65.0,832.0,xF4EZaTy,sldfL1J4,xF4E,sldf,hQjJx
YhDFyMk67,2018,51,Stores,AXX,24.23,0.1075,17.0,411.91,bwPDJC3m,xdDed-iG,bwPD,xdDe,YhDFy
WEyHpmw12,2018,51,Stores,YXX,20.48,0.0108,7.0,143.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,WEyHp
WEyHpmw12,2018,51,Stores,AXX,16.58,0.151,28.0,464.24,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,WEyHp
Gc32oYA87,2018,51,Stores,YXX,14.48,0.0833,20.0,289.6,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Gc32o
Gc32oYA87,2018,51,Stores,AXX,14.58,0.5364,128.0,1866.24,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Gc32o
BtTWel079,2018,52,Stores,YXX,16.11,0.1156,7.0,112.77,xF4EZaTy,AunzRwr2,xF4E,Aunz,BtTWe
BtTWel079,2018,52,Stores,AXX,10.88,0.7888999999999999,122.0,1327.36,xF4EZaTy,AunzRwr2,xF4E,Aunz,BtTWe
4uO4Noo46,2018,52,Stores,YXX,22.16,0.0482,14.0,310.24,xF4EZaTy,AunzRwr2,xF4E,Aunz,4uO4N
ZBeEZhA30,2018,52,Stores,YXX,30.51,0.0424,8.0,244.08,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ZBeEZ
pKAOJM066,2018,52,Stores,YXX,20.48,0.1004,6.0,122.88,xF4EZaTy,AunzRwr2,xF4E,Aunz,pKAOJ
pKAOJM066,2018,52,Stores,AXX,20.48,0.5796,100.0,2048.0,xF4EZaTy,AunzRwr2,xF4E,Aunz,pKAOJ
4uO4Noo46,2018,52,Stores,AXX,18.03,0.3451,109.0,1965.27,xF4EZaTy,AunzRwr2,xF4E,Aunz,4uO4N
ZBeEZhA30,2018,52,Stores,AXX,30.51,0.6031,194.0,5918.94,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ZBeEZ
yYAY5pI85,2018,52,Stores,YXX,25.33,0.1442999999999999,7.0,177.31,HZlnatsW,yo2ZtUyf,HZln,yo2Z,yYAY5
yYAY5pI85,2018,52,Stores,AXX,19.08,0.5899,20.0,381.6,HZlnatsW,yo2ZtUyf,HZln,yo2Z,yYAY5
j7pEj5Q10,2018,52,Stores,YXX,25.23,0.0698,7.0,176.61,bwPDJC3m,xdDed-iG,bwPD,xdDe,j7pEj
j7pEj5Q10,2018,52,Stores,AXX,25.23,0.183,37.0,933.51,bwPDJC3m,xdDed-iG,bwPD,xdDe,j7pEj
KmDY-V888,2018,52,Stores,YXX,17.48,0.0987,4.0,69.92,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,KmDY-
KmDY-V888,2018,52,Stores,AXX,16.58,0.156,20.0,331.6,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,KmDY-
HQj3Vyg67,2018,52,Stores,YXX,17.16,0.0799,5.0,85.8,xF4EZaTy,AunzRwr2,xF4E,Aunz,HQj3V
HQj3Vyg67,2018,52,Stores,AXX,19.03,0.2463,35.0,666.05,xF4EZaTy,AunzRwr2,xF4E,Aunz,HQj3V
3fb0rJg41,2018,52,Stores,YXX,25.5,0.0728,3.0,76.5,HZlnatsW,14iCK1vp,HZln,14iC,3fb0r
3fb0rJg41,2018,52,Stores,AXX,25.5,0.3847,27.0,688.5,HZlnatsW,14iCK1vp,HZln,14iC,3fb0r
zRHlAfA74,2018,52,Stores,YXX,26.21,0.0521,8.0,209.68,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,zRHlA
zRHlAfA74,2018,52,Stores,AXX,21.18,0.544,113.0,2393.34,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,zRHlA
kNkxatw37,2018,52,Stores,YXX,22.83,0.0148,7.0,159.81,HZlnatsW,14iCK1vp,HZln,14iC,kNkxa
kNkxatw37,2018,52,Stores,AXX,18.48,0.1278,28.0,517.44,HZlnatsW,14iCK1vp,HZln,14iC,kNkxa
qq1eGVI12,2018,52,Stores,AXX,14.58,0.223,42.0,612.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,qq1eG
3oF50J042,2018,52,Stores,AXX,23.23,0.007,1.0,23.23,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,3oF50
Y__4RRM95,2018,52,Stores,YXX,20.78,0.0328,4.0,83.12,bwPDJC3m,xdDed-iG,bwPD,xdDe,Y__4R
cWaS69427,2018,52,Stores,YXX,18.96,0.1028,9.0,170.64,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,cWaS6
cWaS69427,2018,52,Stores,AXX,15.38,0.2198999999999999,49.0,753.62,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,cWaS6
9n_f9g417,2018,52,Stores,YXX,24.56,0.0548,3.0,73.68,bwPDJC3m,xdDed-iG,bwPD,xdDe,9n_f9
9n_f9g417,2018,52,Stores,AXX,24.56,0.1951,38.0,933.28,bwPDJC3m,xdDed-iG,bwPD,xdDe,9n_f9
0buNITk59,2018,52,Stores,YXX,25.16,0.0247,2.0,50.32,xF4EZaTy,UIpuKoxR,xF4E,UIpu,0buNI
0buNITk59,2018,52,Stores,AXX,25.16,0.2188,21.0,528.36,xF4EZaTy,UIpuKoxR,xF4E,UIpu,0buNI
MDdw28I62,2018,52,Stores,AXX,22.13,0.1192,6.0,132.78,bwPDJC3m,xdDed-iG,bwPD,xdDe,MDdw2
E-x_2EA52,2018,52,Stores,YXX,13.91,0.1257,15.0,208.65,xF4EZaTy,sldfL1J4,xF4E,sldf,E-x_2
E-x_2EA52,2018,52,Stores,AXX,15.23,0.8048,135.0,2056.05,xF4EZaTy,sldfL1J4,xF4E,sldf,E-x_2
KgZOD-E16,2018,52,Stores,YXX,26.68,0.0248,6.0,160.08,HZlnatsW,OzTP0IWS,HZln,OzTP,KgZOD
KgZOD-E16,2018,52,Stores,AXX,22.98,0.1455,24.0,551.52,HZlnatsW,OzTP0IWS,HZln,OzTP,KgZOD
aDUQ3Mw67,2018,52,Stores,YXX,18.11,0.1641,9.0,162.99,xF4EZaTy,AunzRwr2,xF4E,Aunz,aDUQ3
aDUQ3Mw67,2018,52,Stores,AXX,12.88,0.7552,135.0,1738.8,xF4EZaTy,AunzRwr2,xF4E,Aunz,aDUQ3
R1lZ3Mw17,2018,52,Stores,YXX,16.96,0.0982,13.0,220.48,bwPDJC3m,xdDed-iG,bwPD,xdDe,R1lZ3
R1lZ3Mw17,2018,52,Stores,AXX,16.96,0.7085,150.0,2544.0,bwPDJC3m,xdDed-iG,bwPD,xdDe,R1lZ3
Y__4RRM95,2018,52,Stores,AXX,20.78,0.1721,78.0,1620.84,bwPDJC3m,xdDed-iG,bwPD,xdDe,Y__4R
0xsTgc810,2018,52,Stores,AXX,22.69,0.0573,18.0,408.42,bwPDJC3m,xdDed-iG,bwPD,xdDe,0xsTg
HyQd3MA16,2018,52,Stores,YXX,19.84,0.0843,6.0,119.04,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,HyQd3
HyQd3MA16,2018,52,Stores,AXX,19.84,0.3406,67.0,1329.28,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,HyQd3
b1gjvDw99,2018,52,Stores,AXX,15.37,0.1793,31.0,476.47,HZlnatsW,14iCK1vp,HZln,14iC,b1gjv
ZYjRHes44,2018,52,Stores,YXX,14.91,0.0739,7.0,104.37,xF4EZaTy,AunzRwr2,xF4E,Aunz,ZYjRH
ZYjRHes44,2018,52,Stores,AXX,17.23,0.1452999999999999,14.0,241.22,xF4EZaTy,AunzRwr2,xF4E,Aunz,ZYjRH
kNpVu2o59,2018,52,Stores,YXX,22.75,0.0733999999999999,7.0,159.25,bwPDJC3m,xdDed-iG,bwPD,xdDe,kNpVu
He0fYYc63,2018,52,Stores,YXX,25.08,0.0479,1.0,25.08,HZlnatsW,yo2ZtUyf,HZln,yo2Z,He0fY
He0fYYc63,2018,52,Stores,AXX,17.28,0.4417999999999999,20.0,345.6,HZlnatsW,yo2ZtUyf,HZln,yo2Z,He0fY
iSYSVeg53,2018,52,Stores,YXX,17.84,0.0874,5.0,89.2,xF4EZaTy,sldfL1J4,xF4E,sldf,iSYSV
iSYSVeg53,2018,52,Stores,AXX,17.84,0.3281,44.0,784.96,xF4EZaTy,sldfL1J4,xF4E,sldf,iSYSV
h4NaW1c90,2018,52,Stores,YXX,20.21,0.0861,23.0,464.83,xF4EZaTy,AunzRwr2,xF4E,Aunz,h4NaW
h4NaW1c90,2018,52,Stores,AXX,20.21,1.0512,686.0,13864.06,xF4EZaTy,AunzRwr2,xF4E,Aunz,h4NaW
b67FgJw34,2018,52,Stores,YXX,17.23,0.0229,3.0,51.69,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,b67Fg
b67FgJw34,2018,52,Stores,AXX,13.78,0.0901,23.0,316.94,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,b67Fg
kNpVu2o59,2018,52,Stores,AXX,22.75,0.4251,109.0,2479.75,bwPDJC3m,xdDed-iG,bwPD,xdDe,kNpVu
Nu2F6bg89,2018,52,Stores,YXX,22.72,0.066,11.0,249.92,bwPDJC3m,xdDed-iG,bwPD,xdDe,Nu2F6
Nu2F6bg89,2018,52,Stores,AXX,22.72,0.607,146.0,3317.12,bwPDJC3m,xdDed-iG,bwPD,xdDe,Nu2F6
9o87bMc84,2018,52,Stores,YXX,19.91,0.0994,8.0,159.28,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9o87b
9o87bMc84,2018,52,Stores,AXX,19.23,0.3464,27.0,519.21,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9o87b
Omiysc072,2018,52,Stores,AXX,22.38,0.1517,43.0,962.34,HZlnatsW,14iCK1vp,HZln,14iC,Omiys
oZKoYOU30,2018,52,Stores,YXX,23.76,0.1258,10.0,237.6,HZlnatsW,yo2ZtUyf,HZln,yo2Z,oZKoY
oZKoYOU30,2018,52,Stores,AXX,16.73,0.9147,36.0,602.28,HZlnatsW,yo2ZtUyf,HZln,yo2Z,oZKoY
mrAnhFI85,2018,52,Stores,YXX,17.46,0.0127,9.0,157.14,xF4EZaTy,AunzRwr2,xF4E,Aunz,mrAnh
mrAnhFI85,2018,52,Stores,AXX,19.01,0.4935,101.0,1920.01,xF4EZaTy,AunzRwr2,xF4E,Aunz,mrAnh
X-_5Zeo12,2018,52,Stores,YXX,24.3,0.0619,4.0,97.2,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,X-_5Z
X-_5Zeo12,2018,52,Stores,AXX,24.3,0.1408,21.0,510.3,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,X-_5Z
_A664_412,2018,52,Stores,YXX,24.19,0.0185,5.0,120.95,H80alU8y,qE16z6jO,H80a,qE16,_A664
_A664_412,2018,52,Stores,AXX,24.19,0.3449,60.0,1451.4,H80alU8y,qE16z6jO,H80a,qE16,_A664
61LMLrI99,2018,52,Stores,AXX,19.11,0.0621,13.0,248.43,bwPDJC3m,xdDed-iG,bwPD,xdDe,61LML
Wxxywwg72,2018,52,Stores,YXX,20.66,0.0365,6.0,123.96,bwPDJC3m,xdDed-iG,bwPD,xdDe,Wxxyw
CzbHWb461,2018,52,Stores,YXX,24.08,0.081,11.0,264.88,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
CzbHWb461,2018,52,Stores,AXX,17.28,0.5352,66.0,1140.48,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
NWpKkFc27,2018,52,Stores,YXX,16.96,0.1271,13.0,220.48,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
NWpKkFc27,2018,52,Stores,AXX,22.38,0.4075999999999999,114.0,2551.32,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
VDFm0X892,2018,52,Stores,YXX,14.46,0.0713,19.0,274.74,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
VDFm0X892,2018,52,Stores,AXX,14.01,0.7091,184.0,2577.84,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
